,OPC,FA,GGBFS,SF,MK,BA,CKD,NP,POFA,RHA,VA,Zeolite,Pumice,Coarse aggregate,Fine aggregate,Water,Superplasticizer,water -eff,w/b (eff),w/b (total),b/CA,b/FA,Slump flow (mm),SiO2,Al2O3,Fe2O3,CaO,MgO,Na2O,K2O,SO3,TiO2,P2O5,Specific surface area (m2/kg),Al2O3_BA,Al2O3_CKD,Al2O3_FA,Al2O3_GGBFS,Al2O3_MK,Al2O3_NP,Al2O3_OPC,Al2O3_POFA,Al2O3_Pumice,Al2O3_RHA,Al2O3_SF,Al2O3_VA,Al2O3_Zeolite,CaO_BA,CaO_CKD,CaO_FA,CaO_GGBFS,CaO_MK,CaO_NP,CaO_OPC,CaO_POFA,CaO_Pumice,CaO_RHA,CaO_SF,CaO_VA,CaO_Zeolite,Fe2O3_BA,Fe2O3_CKD,Fe2O3_FA,Fe2O3_GGBFS,Fe2O3_MK,Fe2O3_NP,Fe2O3_OPC,Fe2O3_POFA,Fe2O3_Pumice,Fe2O3_RHA,Fe2O3_SF,Fe2O3_VA,Fe2O3_Zeolite,K2O_BA,K2O_CKD,K2O_FA,K2O_GGBFS,K2O_MK,K2O_NP,K2O_OPC,K2O_POFA,K2O_RHA,K2O_SF,K2O_VA,MgO_BA,MgO_CKD,MgO_FA,MgO_GGBFS,MgO_MK,MgO_NP,MgO_OPC,MgO_POFA,MgO_Pumice,MgO_RHA,MgO_SF,MgO_VA,MgO_Zeolite,Na2O_BA,Na2O_CKD,Na2O_FA,Na2O_GGBFS,Na2O_MK,Na2O_NP,Na2O_OPC,Na2O_POFA,Na2O_RHA,Na2O_SF,Na2O_VA,P2O5_GGBFS,P2O5_OPC,P2O5_POFA,SO3_BA,SO3_CKD,SO3_FA,SO3_GGBFS,SO3_MK,SO3_NP,SO3_OPC,SO3_POFA,SO3_RHA,SO3_SF,SO3_VA,SiO2_BA,SiO2_CKD,SiO2_FA,SiO2_GGBFS,SiO2_MK,SiO2_NP,SiO2_OPC,SiO2_POFA,SiO2_Pumice,SiO2_RHA,SiO2_SF,SiO2_VA,SiO2_Zeolite,Specific surface area (m2/kg)_BA,Specific surface area (m2/kg)_FA,Specific surface area (m2/kg)_GGBFS,Specific surface area (m2/kg)_MK,Specific surface area (m2/kg)_NP,Specific surface area (m2/kg)_OPC,Specific surface area (m2/kg)_POFA,Specific surface area (m2/kg)_Pumice,Specific surface area (m2/kg)_RHA,Specific surface area (m2/kg)_SF,Specific surface area (m2/kg)_VA,Specific surface area (m2/kg)_Zeolite,TiO2_FA,TiO2_GGBFS,TiO2_MK,TiO2_OPC,TiO2_POFA,TiO2_SF,28-d
32,393.75,0,0,0,56.25,0,0,0,0,0,0,0,0,828.88,920.98,180,4.57,182.8334,0.4,0.406296444,0.542901264,0.488609959,635,10658.25,4576.5,1060.875,24597,982.125,0,0,0,0,0,1230187.5,0,0,0,0,2418.75,0,2157.75,0,0,0,0,0,0,0,0,0,0,11.25,0,24585.75,0,0,0,0,0,0,0,0,0,0,123.75,0,937.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.625,0,976.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2925,0,7733.25,0,0,0,0,0,0,0,0,0,1068750,0,161437.5,0,0,0,0,0,0,0,0,0,0,0,0,73.1
33,393.75,0,0,0,56.25,0,0,0,0,0,0,0,0,828.88,920.98,180,4.57,182.8334,0.4,0.406296444,0.542901264,0.488609959,650,10658.25,4576.5,1060.875,24597,982.125,0,0,0,0,0,1230187.5,0,0,0,0,2418.75,0,2157.75,0,0,0,0,0,0,0,0,0,0,11.25,0,24585.75,0,0,0,0,0,0,0,0,0,0,123.75,0,937.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.625,0,976.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2925,0,7733.25,0,0,0,0,0,0,0,0,0,1068750,0,161437.5,0,0,0,0,0,0,0,0,0,0,0,0,75.8
34,393.75,0,0,0,56.25,0,0,0,0,0,0,0,0,856.59,951.77,157.5,15.43,167.0666,0.35,0.371259111,0.525338844,0.472803303,673,10658.25,4576.5,1060.875,24597,982.125,0,0,0,0,0,1230187.5,0,0,0,0,2418.75,0,2157.75,0,0,0,0,0,0,0,0,0,0,11.25,0,24585.75,0,0,0,0,0,0,0,0,0,0,123.75,0,937.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.625,0,976.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2925,0,7733.25,0,0,0,0,0,0,0,0,0,1068750,0,161437.5,0,0,0,0,0,0,0,0,0,0,0,0,77.7
35,393.75,0,0,0,62.5,0,0,0,0,0,0,0,0,828.88,920.98,180,5.29,183.2798,0.394520548,0.401709151,0.55044156,0.495396208,635,10983.25,4845.25,1074.625,24598.25,982.75,0,0,0,0,0,1348937.5,0,0,0,0,2687.5,0,2157.75,0,0,0,0,0,0,0,0,0,0,12.5,0,24585.75,0,0,0,0,0,0,0,0,0,0,137.5,0,937.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25,0,976.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3250,0,7733.25,0,0,0,0,0,0,0,0,0,1187500,0,161437.5,0,0,0,0,0,0,0,0,0,0,0,0,75.9
36,393.75,0,0,0,83.58,0,0,0,0,0,0,0,0,828.88,920.98,180,5.29,183.2798,0.377097605,0.383968743,0.575873468,0.51828487,640,12079.41,5751.69,1121.001,24602.466,984.858,0,0,0,0,0,1749457.5,0,0,0,0,3593.94,0,2157.75,0,0,0,0,0,0,0,0,0,0,16.716,0,24585.75,0,0,0,0,0,0,0,0,0,0,183.876,0,937.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.358,0,976.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4346.16,0,7733.25,0,0,0,0,0,0,0,0,0,1588020,0,161437.5,0,0,0,0,0,0,0,0,0,0,0,0,73.6
37,393.75,0,0,0,95.52,0,0,0,0,0,0,0,0,801.18,890.19,202.5,3.29,204.5398,0.413881906,0.418050974,0.610686737,0.549624238,625,12700.29,6265.11,1147.269,24604.854,986.052,0,0,0,0,0,1976317.5,0,0,0,0,4107.36,0,2157.75,0,0,0,0,0,0,0,0,0,0,19.104,0,24585.75,0,0,0,0,0,0,0,0,0,0,210.144,0,937.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.552,0,976.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4967.04,0,7733.25,0,0,0,0,0,0,0,0,0,1814880,0,161437.5,0,0,0,0,0,0,0,0,0,0,0,0,62
38,398.58,0,0,0,24.48,0,0,0,0,0,0,0,0,843.02,936.68,180.6,3.57,182.8134,0.426889803,0.432121685,0.501838628,0.451659051,625,9101.0712,3236.8584,1002.4764,24892.2312,990.9264,0,0,0,0,0,628537.8,0,0,0,0,1052.64,0,2184.2184,0,0,0,0,0,0,0,0,0,0,4.896,0,24887.3352,0,0,0,0,0,0,0,0,0,0,53.856,0,948.6204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.448,0,988.4784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1272.96,0,7828.1112,0,0,0,0,0,0,0,0,0,465120,0,163417.8,0,0,0,0,0,0,0,0,0,0,0,0,49.3
39,398.58,0,0,0,50,0,0,0,0,0,0,0,0,874.05,971.17,155.4,8.71,160.8002,0.346426501,0.358464934,0.513220068,0.461896475,600,10428.1112,4334.2184,1058.6204,24897.3352,993.4784,0,0,0,0,0,1113417.8,0,0,0,0,2150,0,2184.2184,0,0,0,0,0,0,0,0,0,0,10,0,24887.3352,0,0,0,0,0,0,0,0,0,0,110,0,948.6204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,988.4784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2600,0,7828.1112,0,0,0,0,0,0,0,0,0,950000,0,163417.8,0,0,0,0,0,0,0,0,0,0,0,0,51.1
40,437.5,0,0,0,95.52,0,0,0,0,0,0,0,0,784.14,871.27,200,4.29,202.6598,0.375220442,0.380210499,0.679751065,0.611773618,625,13559.54,6504.86,1251.394,27336.604,1094.552,0,0,0,0,0,1994255,0,0,0,0,4107.36,0,2397.5,0,0,0,0,0,0,0,0,0,0,19.104,0,27317.5,0,0,0,0,0,0,0,0,0,0,210.144,0,1041.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.552,0,1085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4967.04,0,8592.5,0,0,0,0,0,0,0,0,0,1814880,0,179375,0,0,0,0,0,0,0,0,0,0,0,0,78.1
41,450,0,0,0,56.25,0,0,0,0,0,0,0,0,833.95,926.62,180,2.33,181.4446,0.355555556,0.358409086,0.607050782,0.546340463,625,11763,4884.75,1194.75,28109.25,1121.625,0,0,0,0,0,1253250,0,0,0,0,2418.75,0,2466,0,0,0,0,0,0,0,0,0,0,11.25,0,28098,0,0,0,0,0,0,0,0,0,0,123.75,0,1071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.625,0,1116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2925,0,8838,0,0,0,0,0,0,0,0,0,1068750,0,184500,0,0,0,0,0,0,0,0,0,0,0,0,55.3
42,450.8,147,0,0,0,0,0,0,0,0,0,0,0,798.7,887.45,191.1,3.08,193.0096,0.319672131,0.322866511,0.748466258,0.673615415,635,16497.712,5851.384,2689.904,28882.952,1411.984,0,0,0,0,0,246568,0,0,3381,0,0,0,2470.384,0,0,0,0,0,0,0,0,735,0,0,0,28147.952,0,0,0,0,0,0,0,0,1617,0,0,0,1072.904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294,0,0,0,1117.984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7644,0,0,0,8853.712,0,0,0,0,0,0,0,61740,0,0,0,184828,0,0,0,0,0,0,0,0,0,0,0,0,62.1
43,455.52,0,0,0,56.25,0,0,0,0,0,0,0,0,787.5,875,206.4,2.57,207.9934,0.403306173,0.406419681,0.649866667,0.58488,673,11871.4128,4914.9996,1207.8876,28453.9188,1135.3146,0,0,0,0,0,1255513.2,0,0,0,0,2418.75,0,2496.2496,0,0,0,0,0,0,0,0,0,0,11.25,0,28442.6688,0,0,0,0,0,0,0,0,0,0,123.75,0,1084.1376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.625,0,1129.6896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2925,0,8946.4128,0,0,0,0,0,0,0,0,0,1068750,0,186763.2,0,0,0,0,0,0,0,0,0,0,0,0,54.7
44,455.52,0,0,0,83.58,0,0,0,0,0,0,0,0,822.98,914.42,177.6,4,180.08,0.329437952,0.334038212,0.655058446,0.589554034,640,13292.5728,6090.1896,1268.0136,28459.3848,1138.0476,0,0,0,0,0,1774783.2,0,0,0,0,3593.94,0,2496.2496,0,0,0,0,0,0,0,0,0,0,16.716,0,28442.6688,0,0,0,0,0,0,0,0,0,0,183.876,0,1084.1376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.358,0,1129.6896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4346.16,0,8946.4128,0,0,0,0,0,0,0,0,0,1588020,0,186763.2,0,0,0,0,0,0,0,0,0,0,0,0,73.5
45,490,0,0,0,0,0,0,0,0,0,0,0,0,804.65,894.05,191.1,0,191.1,0.39,0.39,0.608960418,0.548067781,693.6655,9623.6,2685.2,1166.2,30595.6,1215.2,0,0,0,0,0,200900,0,0,0,0,0,0,2685.2,0,0,0,0,0,0,0,0,0,0,0,0,30595.6,0,0,0,0,0,0,0,0,0,0,0,0,1166.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1215.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9623.6,0,0,0,0,0,0,0,0,0,0,0,200900,0,0,0,0,0,0,0,0,0,0,0,0,51.1
46,490,0,0,39.2,0,0,0,0,0,0,0,0,0,804.65,894.05,191.1,0,191.1,0.361111111,0.361111111,0.657677251,0.591913204,693.6655,12955.6,2705.976,1177.568,30634.8,1235.192,0,0,0,0,0,984900,0,0,0,0,0,0,2685.2,0,0,0,20.776,0,0,0,0,0,0,0,0,30595.6,0,0,0,39.2,0,0,0,0,0,0,0,0,1166.2,0,0,0,11.368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1215.2,0,0,0,19.992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9623.6,0,0,0,3332,0,0,0,0,0,0,0,200900,0,0,0,784000,0,0,0,0,0,0,0,0,54.1
47,500,0,0,0,0,0,0,0,0,0,0,0,0,750,875,225,20,238,0.45,0.476,0.666666667,0.571428571,688.06,9500,4935,1730,30000,815,420,595,1315,0,0,184259.6154,0,0,0,0,0,0,4935,0,0,0,0,0,0,0,0,0,0,0,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,1730,0,0,0,0,0,0,0,0,0,0,0,0,595,0,0,0,0,0,0,0,0,0,0,815,0,0,0,0,0,0,0,0,0,0,0,0,420,0,0,0,0,0,0,0,0,0,0,0,0,0,1315,0,0,0,0,0,0,0,0,0,0,9500,0,0,0,0,0,0,0,0,0,0,0,184259.6154,0,0,0,0,0,0,0,0,0,0,0,0,37.7481
48,500,0,0,0,0,0,0,0,0,0,0,0,0,750,875,225,22.5,239.625,0.45,0.47925,0.666666667,0.571428571,715.967,9500,4935,1730,30000,815,420,595,1315,0,0,184259.6154,0,0,0,0,0,0,4935,0,0,0,0,0,0,0,0,0,0,0,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,1730,0,0,0,0,0,0,0,0,0,0,0,0,595,0,0,0,0,0,0,0,0,0,0,815,0,0,0,0,0,0,0,0,0,0,0,0,420,0,0,0,0,0,0,0,0,0,0,0,0,0,1315,0,0,0,0,0,0,0,0,0,0,9500,0,0,0,0,0,0,0,0,0,0,0,184259.6154,0,0,0,0,0,0,0,0,0,0,0,0,35.2811
49,500,0,0,0,0,0,0,0,0,0,0,0,0,750,875,225,25,241.25,0.45,0.4825,0.666666667,0.571428571,752.147,9500,4935,1730,30000,815,420,595,1315,0,0,184259.6154,0,0,0,0,0,0,4935,0,0,0,0,0,0,0,0,0,0,0,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,1730,0,0,0,0,0,0,0,0,0,0,0,0,595,0,0,0,0,0,0,0,0,0,0,815,0,0,0,0,0,0,0,0,0,0,0,0,420,0,0,0,0,0,0,0,0,0,0,0,0,0,1315,0,0,0,0,0,0,0,0,0,0,9500,0,0,0,0,0,0,0,0,0,0,0,184259.6154,0,0,0,0,0,0,0,0,0,0,0,0,31.6327
50,500,0,0,0,0,0,0,0,0,0,0,0,0,750,875,225,27.5,242.875,0.45,0.48575,0.666666667,0.571428571,772.229,9500,4935,1730,30000,815,420,595,1315,0,0,184259.6154,0,0,0,0,0,0,4935,0,0,0,0,0,0,0,0,0,0,0,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,1730,0,0,0,0,0,0,0,0,0,0,0,0,595,0,0,0,0,0,0,0,0,0,0,815,0,0,0,0,0,0,0,0,0,0,0,0,420,0,0,0,0,0,0,0,0,0,0,0,0,0,1315,0,0,0,0,0,0,0,0,0,0,9500,0,0,0,0,0,0,0,0,0,0,0,184259.6154,0,0,0,0,0,0,0,0,0,0,0,0,25.1775
51,500,0,0,0,0,0,0,0,0,0,0,0,0,750,875,225,30,244.5,0.45,0.489,0.666666667,0.571428571,780.051,9500,4935,1730,30000,815,420,595,1315,0,0,184259.6154,0,0,0,0,0,0,4935,0,0,0,0,0,0,0,0,0,0,0,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,1730,0,0,0,0,0,0,0,0,0,0,0,0,595,0,0,0,0,0,0,0,0,0,0,815,0,0,0,0,0,0,0,0,0,0,0,0,420,0,0,0,0,0,0,0,0,0,0,0,0,0,1315,0,0,0,0,0,0,0,0,0,0,9500,0,0,0,0,0,0,0,0,0,0,0,184259.6154,0,0,0,0,0,0,0,0,0,0,0,0,23.381
52,500,0,0,0,0,25,0,0,0,0,0,0,0,750,875,225,10.5,231.825,0.428571429,0.441571429,0.7,0.6,622.658,11061,5103.5,1874.25,30154,889.25,498.75,766.75,1333,0,0,194284.6154,168.5,0,0,0,0,0,4935,0,0,0,0,0,0,154,0,0,0,0,0,30000,0,0,0,0,0,0,144.25,0,0,0,0,0,1730,0,0,0,0,0,0,171.75,0,0,0,0,0,595,0,0,0,0,74.25,0,0,0,0,0,815,0,0,0,0,0,0,78.75,0,0,0,0,0,420,0,0,0,0,0,0,0,18,0,0,0,0,0,1315,0,0,0,0,1561,0,0,0,0,0,9500,0,0,0,0,0,0,10025,0,0,0,0,184259.6154,0,0,0,0,0,0,0,0,0,0,0,0,36.9586
53,500,0,0,0,0,25,0,0,0,0,0,0,0,750,875,225,13.125,233.53125,0.428571429,0.444821429,0.7,0.6,758.647,11061,5103.5,1874.25,30154,889.25,498.75,766.75,1333,0,0,194284.6154,168.5,0,0,0,0,0,4935,0,0,0,0,0,0,154,0,0,0,0,0,30000,0,0,0,0,0,0,144.25,0,0,0,0,0,1730,0,0,0,0,0,0,171.75,0,0,0,0,0,595,0,0,0,0,74.25,0,0,0,0,0,815,0,0,0,0,0,0,78.75,0,0,0,0,0,420,0,0,0,0,0,0,0,18,0,0,0,0,0,1315,0,0,0,0,1561,0,0,0,0,0,9500,0,0,0,0,0,0,10025,0,0,0,0,184259.6154,0,0,0,0,0,0,0,0,0,0,0,0,30.4882
54,500,0,0,0,0,25,0,0,0,0,0,0,0,750,875,225,15.75,235.2375,0.428571429,0.448071429,0.7,0.6,771.666,11061,5103.5,1874.25,30154,889.25,498.75,766.75,1333,0,0,194284.6154,168.5,0,0,0,0,0,4935,0,0,0,0,0,0,154,0,0,0,0,0,30000,0,0,0,0,0,0,144.25,0,0,0,0,0,1730,0,0,0,0,0,0,171.75,0,0,0,0,0,595,0,0,0,0,74.25,0,0,0,0,0,815,0,0,0,0,0,0,78.75,0,0,0,0,0,420,0,0,0,0,0,0,0,18,0,0,0,0,0,1315,0,0,0,0,1561,0,0,0,0,0,9500,0,0,0,0,0,0,10025,0,0,0,0,184259.6154,0,0,0,0,0,0,0,0,0,0,0,0,29.5918
55,500,0,0,0,0,25,0,0,0,0,0,0,0,750,875,225,18.375,236.94375,0.428571429,0.451321429,0.7,0.6,813.826,11061,5103.5,1874.25,30154,889.25,498.75,766.75,1333,0,0,194284.6154,168.5,0,0,0,0,0,4935,0,0,0,0,0,0,154,0,0,0,0,0,30000,0,0,0,0,0,0,144.25,0,0,0,0,0,1730,0,0,0,0,0,0,171.75,0,0,0,0,0,595,0,0,0,0,74.25,0,0,0,0,0,815,0,0,0,0,0,0,78.75,0,0,0,0,0,420,0,0,0,0,0,0,0,18,0,0,0,0,0,1315,0,0,0,0,1561,0,0,0,0,0,9500,0,0,0,0,0,0,10025,0,0,0,0,184259.6154,0,0,0,0,0,0,0,0,0,0,0,0,22.2154
56,500,0,0,0,0,25,0,0,0,0,0,0,0,750,875,225,21,238.65,0.428571429,0.454571429,0.7,0.6,803.436,11061,5103.5,1874.25,30154,889.25,498.75,766.75,1333,0,0,194284.6154,168.5,0,0,0,0,0,4935,0,0,0,0,0,0,154,0,0,0,0,0,30000,0,0,0,0,0,0,144.25,0,0,0,0,0,1730,0,0,0,0,0,0,171.75,0,0,0,0,0,595,0,0,0,0,74.25,0,0,0,0,0,815,0,0,0,0,0,0,78.75,0,0,0,0,0,420,0,0,0,0,0,0,0,18,0,0,0,0,0,1315,0,0,0,0,1561,0,0,0,0,0,9500,0,0,0,0,0,0,10025,0,0,0,0,184259.6154,0,0,0,0,0,0,0,0,0,0,0,0,21.4144
57,500,0,0,0,0,50,0,0,0,0,0,0,0,750,875,225,11,232.15,0.409090909,0.422090909,0.733333333,0.628571429,493.926,12622,5272,2018.5,30308,963.5,577.5,938.5,1351,0,0,204309.6154,337,0,0,0,0,0,4935,0,0,0,0,0,0,308,0,0,0,0,0,30000,0,0,0,0,0,0,288.5,0,0,0,0,0,1730,0,0,0,0,0,0,343.5,0,0,0,0,0,595,0,0,0,0,148.5,0,0,0,0,0,815,0,0,0,0,0,0,157.5,0,0,0,0,0,420,0,0,0,0,0,0,0,36,0,0,0,0,0,1315,0,0,0,0,3122,0,0,0,0,0,9500,0,0,0,0,0,0,20050,0,0,0,0,184259.6154,0,0,0,0,0,0,0,0,0,0,0,0,37.2806
58,500,0,0,0,0,50,0,0,0,0,0,0,0,750,875,225,13.75,233.9375,0.409090909,0.425340909,0.733333333,0.628571429,752.685,12622,5272,2018.5,30308,963.5,577.5,938.5,1351,0,0,204309.6154,337,0,0,0,0,0,4935,0,0,0,0,0,0,308,0,0,0,0,0,30000,0,0,0,0,0,0,288.5,0,0,0,0,0,1730,0,0,0,0,0,0,343.5,0,0,0,0,0,595,0,0,0,0,148.5,0,0,0,0,0,815,0,0,0,0,0,0,157.5,0,0,0,0,0,420,0,0,0,0,0,0,0,36,0,0,0,0,0,1315,0,0,0,0,3122,0,0,0,0,0,9500,0,0,0,0,0,0,20050,0,0,0,0,184259.6154,0,0,0,0,0,0,0,0,0,0,0,0,32.2913
59,500,0,0,0,0,50,0,0,0,0,0,0,0,750,875,225,16.5,235.725,0.409090909,0.428590909,0.733333333,0.628571429,766.992,12622,5272,2018.5,30308,963.5,577.5,938.5,1351,0,0,204309.6154,337,0,0,0,0,0,4935,0,0,0,0,0,0,308,0,0,0,0,0,30000,0,0,0,0,0,0,288.5,0,0,0,0,0,1730,0,0,0,0,0,0,343.5,0,0,0,0,0,595,0,0,0,0,148.5,0,0,0,0,0,815,0,0,0,0,0,0,157.5,0,0,0,0,0,420,0,0,0,0,0,0,0,36,0,0,0,0,0,1315,0,0,0,0,3122,0,0,0,0,0,9500,0,0,0,0,0,0,20050,0,0,0,0,184259.6154,0,0,0,0,0,0,0,0,0,0,0,0,32.449
60,500,0,0,0,0,50,0,0,0,0,0,0,0,750,875,225,19.25,237.5125,0.409090909,0.431840909,0.733333333,0.628571429,768.706,12622,5272,2018.5,30308,963.5,577.5,938.5,1351,0,0,204309.6154,337,0,0,0,0,0,4935,0,0,0,0,0,0,308,0,0,0,0,0,30000,0,0,0,0,0,0,288.5,0,0,0,0,0,1730,0,0,0,0,0,0,343.5,0,0,0,0,0,595,0,0,0,0,148.5,0,0,0,0,0,815,0,0,0,0,0,0,157.5,0,0,0,0,0,420,0,0,0,0,0,0,0,36,0,0,0,0,0,1315,0,0,0,0,3122,0,0,0,0,0,9500,0,0,0,0,0,0,20050,0,0,0,0,184259.6154,0,0,0,0,0,0,0,0,0,0,0,0,25.782
61,500,0,0,0,0,50,0,0,0,0,0,0,0,750,875,225,22,239.3,0.409090909,0.435090909,0.733333333,0.628571429,770.308,12622,5272,2018.5,30308,963.5,577.5,938.5,1351,0,0,204309.6154,337,0,0,0,0,0,4935,0,0,0,0,0,0,308,0,0,0,0,0,30000,0,0,0,0,0,0,288.5,0,0,0,0,0,1730,0,0,0,0,0,0,343.5,0,0,0,0,0,595,0,0,0,0,148.5,0,0,0,0,0,815,0,0,0,0,0,0,157.5,0,0,0,0,0,420,0,0,0,0,0,0,0,36,0,0,0,0,0,1315,0,0,0,0,3122,0,0,0,0,0,9500,0,0,0,0,0,0,20050,0,0,0,0,184259.6154,0,0,0,0,0,0,0,0,0,0,0,0,21.7816
62,500,0,0,0,0,75,0,0,0,0,0,0,0,750,875,225,11.5,232.475,0.391304348,0.404304348,0.766666667,0.657142857,426.138,14183,5440.5,2162.75,30462,1037.75,656.25,1110.25,1369,0,0,214334.6154,505.5,0,0,0,0,0,4935,0,0,0,0,0,0,462,0,0,0,0,0,30000,0,0,0,0,0,0,432.75,0,0,0,0,0,1730,0,0,0,0,0,0,515.25,0,0,0,0,0,595,0,0,0,0,222.75,0,0,0,0,0,815,0,0,0,0,0,0,236.25,0,0,0,0,0,420,0,0,0,0,0,0,0,54,0,0,0,0,0,1315,0,0,0,0,4683,0,0,0,0,0,9500,0,0,0,0,0,0,30075,0,0,0,0,184259.6154,0,0,0,0,0,0,0,0,0,0,0,0,39.6469
63,500,0,0,0,0,75,0,0,0,0,0,0,0,750,875,225,14.375,234.34375,0.391304348,0.407554348,0.766666667,0.657142857,722.445,14183,5440.5,2162.75,30462,1037.75,656.25,1110.25,1369,0,0,214334.6154,505.5,0,0,0,0,0,4935,0,0,0,0,0,0,462,0,0,0,0,0,30000,0,0,0,0,0,0,432.75,0,0,0,0,0,1730,0,0,0,0,0,0,515.25,0,0,0,0,0,595,0,0,0,0,222.75,0,0,0,0,0,815,0,0,0,0,0,0,236.25,0,0,0,0,0,420,0,0,0,0,0,0,0,54,0,0,0,0,0,1315,0,0,0,0,4683,0,0,0,0,0,9500,0,0,0,0,0,0,30075,0,0,0,0,184259.6154,0,0,0,0,0,0,0,0,0,0,0,0,35.4584
64,500,0,0,0,0,75,0,0,0,0,0,0,0,750,875,225,17.25,236.2125,0.391304348,0.410804348,0.766666667,0.657142857,759.639,14183,5440.5,2162.75,30462,1037.75,656.25,1110.25,1369,0,0,214334.6154,505.5,0,0,0,0,0,4935,0,0,0,0,0,0,462,0,0,0,0,0,30000,0,0,0,0,0,0,432.75,0,0,0,0,0,1730,0,0,0,0,0,0,515.25,0,0,0,0,0,595,0,0,0,0,222.75,0,0,0,0,0,815,0,0,0,0,0,0,236.25,0,0,0,0,0,420,0,0,0,0,0,0,0,54,0,0,0,0,0,1315,0,0,0,0,4683,0,0,0,0,0,9500,0,0,0,0,0,0,30075,0,0,0,0,184259.6154,0,0,0,0,0,0,0,0,0,0,0,0,34.4898
